Date,AMZN,TSLA,BB,ITUB,GME,CLF,MSFT,NVDA,FB,WSBC,CLNE,WKHS,AAPL,NOK,AGG,TLT,HYG,LQD,IGSB,BND,PFF
6/26/2015,438.1,53.418,8.57,4.8784,33.3491,2.6792,40.5686,20.1204,88.01,28.3819,6.21,2.577,29.008,6.2627,93.1553,100.5282,65.047,94.6839,46.3363,69.4258,28.139
6/29/2015,429.86,52.404,8.29,4.8076,32.3874,2.7594,39.7708,19.5189,85.8,27.7434,5.8,2.7,28.4999,5.9855,93.7063,103.1891,64.6012,95.5076,46.3935,69.7775,27.9887
6/30/2015,434.09,53.652,8.18,4.8442,32.5313,2.4943,39.5736,19.5092,85.765,27.8498,5.62,1.9,28.7048,5.9336,93.646,102.4737,64.9082,95.3264,46.4068,69.7089,28.0388
7/1/2015,437.39,53.83,8.02,4.8133,33.4096,2.4254,39.838,19.7906,86.91,28.6766,5.4,1.8,28.9737,5.9249,93.41,101.0906,64.919,95.0211,46.3776,69.54,28.0746
7/2/2015,437.71,56.004,7.96,4.9549,32.9856,2.2235,39.7977,19.81,87.285,28.0626,5.37,1.9,28.9371,5.8296,93.5394,101.4229,65.1613,95.3846,46.4394,69.7119,28.1193
7/6/2015,436.04,55.944,7.97,4.7514,33.5612,2.0455,39.7887,19.5674,87.55,28.2427,5.23,2.0402,28.8364,5.6131,93.8758,103.3027,64.9483,95.7646,46.4482,69.9526,28.069
7/7/2015,436.72,53.576,7.99,4.7204,34.8559,2.0339,39.7081,19.1988,87.22,28.0053,5.78,1.75,28.7654,5.6564,94.0052,104.2732,64.9997,96.1611,46.4658,70.0213,28.0906
7/8/2015,429.7,50.992,7.69,4.5788,34.6363,1.8088,39.6543,19.063,85.65,28.3082,5.56,1.751,28.0514,5.4745,94.2295,105.1738,64.6767,96.2933,46.4394,70.219,27.9755
7/9/2015,434.39,51.584,7.77,4.6673,35.5148,1.8837,39.9053,18.8301,85.88,28.5293,6.3,1.75,27.4792,5.5871,93.8845,103.1016,64.8235,95.6572,46.4262,69.9869,28.0474
7/10/2015,443.51,51.83,7.69,4.8177,35.5603,1.9009,39.9859,19.16,87.95,28.914,6.18,1.85,28.2139,5.8036,93.4877,101.4666,65.198,95.0459,46.3821,69.6603,28.0978
7/13/2015,455.57,52.432,7.73,4.9195,35.8557,2.028,40.8195,19.2861,90.1,28.7175,6.16,2.05,28.7586,5.8123,93.3497,101.1518,65.2567,94.8393,46.3512,69.497,28.1841
7/14/2015,465.57,53.13,7.96,4.4682,35.3863,1.9583,40.8912,19.2958,89.68,28.9386,6.78,2.099,28.7471,5.8296,93.5049,101.4841,65.1906,94.9219,46.3688,69.6259,28.2272
7/15/2015,461.19,52.628,7.83,4.393,35.1513,1.826,41.0167,19.16,89.76,29.0368,6.38,2.1,29.024,5.7603,93.7551,102.5595,65.1906,95.1698,46.3821,69.8236,28.2919
7/16/2015,475.48,53.336,7.78,4.3709,35.7647,1.7859,41.8234,19.5868,90.85,29.2415,6.05,2.3,29.4108,5.7863,93.8327,103.2677,65.2934,95.3185,46.3865,69.8236,28.4142
7/17/2015,483.01,54.932,7.77,4.309,35.3405,1.7513,41.7876,19.4704,94.97,29.0532,5.91,2.2,29.6648,5.8816,93.8413,103.8011,65.1172,95.3846,46.3732,69.8322,28.407
7/20/2015,488.1,56.452,7.68,4.2559,35.4619,1.6471,42.0565,19.1115,97.91,29.1187,5.59,2.25,30.2255,5.8729,93.6774,103.3639,64.8162,95.1615,46.3424,69.7377,28.4214
7/21/2015,488,53.354,7.84,4.2603,35.5452,1.6824,42.3792,19.1988,98.39,28.8567,6.05,2,29.9235,5.8469,93.8327,103.9235,64.6987,95.3598,46.3468,69.8666,28.407
7/22/2015,488.27,53.574,7.7,4.1365,35.7421,1.4227,40.8195,18.8253,97.04,28.914,5.63,2.1755,28.6579,5.795,93.8758,104.5705,64.2802,95.4837,46.3291,69.8924,28.3279
7/23/2015,482.18,53.44,7.61,3.8843,35.5452,1.5958,41.3305,19.063,95.44,27.6697,5.78,2,28.6441,5.821,94.1432,105.8733,64.2435,95.7646,46.338,70.0557,28.3063
7/24/2015,529.42,53.082,7.33,3.8002,34.4471,1.4446,41.1781,18.8398,96.95,27.1294,5.63,2,28.4931,5.8383,94.126,106.1356,64.0599,95.7233,46.3512,70.0987,28.2847
7/27/2015,531.41,50.602,7.28,3.7516,34.3184,1.4096,40.6492,18.7331,94.17,27.1867,5.44,2,28.0972,5.769,94.2468,106.7039,63.7883,95.7315,46.3578,70.2362,28.256
7/28/2015,526.03,52.964,7.8,3.8445,34.2882,1.7442,40.6403,19.1406,95.29,27.1867,5.91,2.3,28.2368,5.7343,94.1519,105.9257,64.1334,95.6572,46.3468,70.1159,28.3495
7/29/2015,529,52.764,8,3.8931,34.7348,1.7737,41.4918,19.3734,96.99,27.2194,6.03,2.0339,28.1475,5.7084,94.0742,105.5323,64.5078,95.5746,46.3688,70.0557,28.3279
7/30/2015,536.76,53.358,7.92,3.8135,34.9543,1.5562,42.0206,19.4219,95.21,27.3341,5.85,2.01,28.0056,6.0895,94.0829,106.3454,64.6987,95.6241,46.3468,70.0815,28.3639
8/3/2015,535.03,51.998,7.55,3.8105,34.0382,1.4392,41.9579,19.6838,94.14,26.6055,5.77,2.199,27.1062,6.0029,94.5513,108.2604,64.4677,96.3431,46.3786,70.4848,28.4358
8/4/2015,531.9,53.256,7.6,3.7132,34.5076,1.4212,42.6122,19.7615,94.06,26.319,5.7,2.1,26.2365,5.9509,94.2747,107.4017,64.5046,95.8543,46.3477,70.2436,28.4108
8/5/2015,537.01,54.026,7.61,3.6777,35.1286,1.5562,42.6481,19.9652,96.44,26.7528,5.68,2.2261,26.4105,5.9336,94.1019,106.5955,64.4161,95.4815,46.3389,70.1316,28.4325
8/6/2015,529.46,49.226,7.66,3.6069,34.3411,1.6916,41.7876,19.8391,95.12,26.7365,5.03,2,26.4679,5.8989,94.2142,107.5419,64.1506,95.6638,46.3212,70.1747,28.418
8/7/2015,522.62,48.502,7.57,3.5229,34.2049,1.5738,41.8952,22.2935,94.3,26.3681,4.86,2.75,26.5576,5.8729,94.3785,108.9526,63.9514,95.9951,46.3036,70.3211,28.3964
8/10/2015,524,48.228,7.7,3.6556,34.6893,1.756,42.424,23.0696,94.15,26.5482,5.25,2.925,27.5231,5.9509,94.2575,107.6032,64.1358,95.6141,46.33,70.1747,28.4975
8/11/2015,527.46,47.474,7.56,3.5715,34.6212,1.815,41.5994,22.9532,93.62,26.8183,5.11,3,26.0909,5.7517,94.5686,109.3119,63.8408,96.0117,46.3698,70.4417,28.4975
8/12/2015,525.91,47.634,7.74,3.5007,34.5456,1.9028,41.8952,23.0114,94.19,26.147,5.36,3,26.4932,5.7517,94.5081,108.7161,63.7523,95.8626,46.3874,70.4159,28.4975
8/13/2015,529.66,48.502,7.6,3.3707,34.9091,1.8853,41.8862,22.8173,93.43,26.0652,5.04,3.3,26.4725,5.7517,94.3093,108.3656,63.6712,95.5312,46.33,70.2694,28.4758
8/14/2015,531.52,48.63,7.66,3.4156,35.9239,1.9854,42.1282,22.8367,94.42,26.1798,4.94,3.5,26.6587,5.7257,94.2661,108.6197,63.7081,95.6223,46.3565,70.2436,28.4831
8/17/2015,535.22,50.998,7.64,3.3841,35.5527,2.2024,42.415,22.6912,93.93,26.4827,4.72,3.3,26.9346,5.7257,94.4303,109.1104,63.7081,95.9289,46.3609,70.3728,28.4903
8/18/2015,535.02,52.144,7.57,3.4649,35.5829,2.0085,42.6496,22.4842,95.17,26.4008,4.57,3.2,26.7829,5.717,94.2575,108.2516,63.6269,95.5643,46.3698,70.2436,28.4469
8/19/2015,532.92,51.05,7.5,3.3528,35.1742,1.9854,42.0541,22.3965,95.31,26.1307,4.26,3,26.4403,5.5957,94.5513,109.3207,63.5679,96.0283,46.4183,70.4934,28.3819
8/20/2015,515.78,48.436,7.39,3.3976,34.2501,1.8972,41.197,21.588,90.56,25.664,4.17,3,25.8978,5.3965,94.6982,110.4247,63.2582,96.0863,46.4051,70.5537,28.3313
8/21/2015,494.47,46.154,7.15,3.3483,33.9474,1.9442,38.8601,20.9158,86.06,25.5576,4.02,3,24.3138,5.3186,94.8624,110.7577,63.0295,96.1111,46.4007,70.6657,28.1868
8/24/2015,463.37,43.774,6.97,3.2318,32.5313,1.9161,37.606,20.1754,82.09,24.3952,4.01,3,23.7069,5.0847,94.8279,110.7227,62.5133,95.846,46.3212,70.6484,27.6449
8/25/2015,466.37,44.006,6.74,3.1735,33.2357,1.9161,36.5143,19.7565,83,24.0104,4.13,3.1,23.8494,5.2406,94.6032,108.9439,62.6386,95.3572,46.3345,70.4159,27.8183
8/26/2015,500.77,44.968,6.79,3.3797,34.3486,1.9573,38.5353,21.247,87.19,24.608,4.43,3.3,25.2173,5.4138,94.1624,106.8409,63.1623,95.2992,46.3609,70.1144,27.9845
8/27/2015,518.37,48.598,7.19,3.5455,34.9846,2.2261,39.609,22.0458,89.73,24.8045,4.9,3.4,25.9599,5.4745,94.292,106.9022,63.6343,95.3904,46.4404,70.2091,28.1796
8/28/2015,518.01,49.696,7.37,3.4201,32.1753,2.2861,39.6361,22.1432,91.01,24.8045,5.17,3.4,26.0449,5.4745,94.2056,107.2177,63.6933,95.5643,46.4095,70.2436,28.2518
8/31/2015,512.89,49.812,7.59,3.281,32.1676,2.3696,39.2662,21.8997,89.43,25.2056,5.32,3.201,25.9231,5.4052,94.1365,106.394,63.6048,95.3241,46.383,70.1488,28.2085
9/1/2015,496.54,47.726,7.34,3.139,31.1834,2.2444,37.7323,21.0035,87.23,24.6571,4.9,4.1,24.7644,5.2926,94.4157,107.1603,63.3999,95.9014,46.4252,70.3202,28.1091
9/2/2015,510.55,49.538,7.47,3.1524,31.6604,2.2679,39.1218,21.6367,89.89,25.091,5.05,3.598,25.8265,5.3879,94.2944,106.2383,63.6591,95.7602,46.4208,70.2684,28.1817
9/3/2015,504.72,49.114,7.46,3.2736,31.5849,2.3217,39.2481,21.6951,88.15,25.2711,5.27,4,25.3736,5.4398,94.433,106.7564,63.748,96.2172,46.4384,70.3202,28.218
9/4/2015,499,48.386,7.28,3.0717,31.5085,2.3038,38.4451,21.1885,88.26,25.091,5.05,3.95,25.1207,5.3359,94.6322,107.7311,63.6814,96.4332,46.4384,70.4928,28.2034
9/8/2015,517.54,49.634,7.4,3.139,31.9207,2.5604,39.6,22.0945,89.53,25.574,5.03,4.075,25.8196,5.5178,94.407,106.1417,64.0296,95.9845,46.3965,70.3202,28.2615
9/9/2015,516.89,49.782,7.24,3.1704,31.9207,2.6141,38.8601,21.6562,90.44,25.4668,4.78,6.1,25.323,5.5698,94.4416,106.651,63.9481,96.1923,46.3721,70.3029,28.2107
9/10/2015,522.24,49.696,7.38,3.0673,32.3486,2.4232,39.0586,21.9971,91.98,25.706,4.75,5.8,25.8794,5.6737,94.3377,105.9309,64.1036,96.0011,46.3766,70.1562,28.1744
9/11/2015,529.44,50.048,7.37,3.0314,32.677,2.1844,39.2301,22.0653,92.05,25.6647,4.07,5.3,26.2564,5.6391,94.4503,106.5983,64.0814,96.0676,46.4075,70.3029,28.1962
9/14/2015,521.38,50.638,7.38,3.2107,32.975,1.9393,38.8331,22.1043,92.31,25.7142,4.07,4.7,26.5093,5.7343,94.4763,106.7652,63.9703,96.0593,46.3766,70.3202,28.1744
9/15/2015,522.37,50.714,7.49,3.2556,32.8448,1.9101,39.6812,22.3478,92.9,25.9699,4.34,4.59,26.7323,5.717,94.0519,104.7191,63.9555,95.3364,46.3191,70.0267,28.1381
9/16/2015,527.39,52.45,7.66,3.3767,33.5935,2.0254,39.9699,22.5037,93.45,26.143,4.84,4.927,26.7622,5.821,93.974,104.3239,63.7258,95.5109,46.3191,69.9835,28.218
9/17/2015,538.87,52.414,7.57,3.3407,33.311,1.9397,39.9248,22.7083,94.34,25.9369,4.97,4.85,26.1898,5.8383,94.5629,105.5972,63.7777,96.3003,46.4352,70.3806,28.2688
9/18/2015,540.26,52.124,7.5,3.1166,32.2874,1.8674,39.2301,22.6888,94.4,25.6482,5,4.899,26.0817,5.717,94.6408,107.2218,63.5999,96.5911,46.4428,70.5791,28.2034
9/21/2015,548.39,52.84,7.42,3.0448,31.8673,1.7641,39.7985,22.9226,95.55,25.9781,5.28,4.82,26.4863,5.7343,94.3897,105.4743,63.4814,96.1009,46.434,70.3202,28.2034
9/22/2015,538.4,52.188,7.25,3.0224,31.5849,1.7158,39.609,22.2991,92.96,25.8049,5.34,4.8,26.0702,5.6477,94.6148,106.9408,63.022,96.5163,46.442,70.4496,28.1599
9/23/2015,536.07,52.212,7.17,2.8565,31.3786,1.6009,39.5819,22.4063,93.97,25.8132,4.99,4.94,26.2817,5.7603,94.5369,106.932,62.9109,96.4581,46.4296,70.4496,28.1599
9/24/2015,533.75,52.624,7.03,2.9686,31.4702,1.6556,39.618,22.8349,94.41,26.0028,5.03,4.999,26.438,5.769,94.6582,107.6609,62.5998,96.4748,46.4473,70.4755,28.2252
9/25/2015,524.25,51.382,6.49,2.9193,31.3174,1.5948,39.6451,23.0005,92.77,25.9616,4.82,4.855,26.3714,5.691,94.4936,106.73,62.2812,96.1839,46.4517,70.3461,28.2325
9/28/2015,504.06,49.686,6.3,2.8341,30.7826,1.4673,39.0586,22.6985,89.21,25.8462,4.3,4.795,25.8495,5.5957,94.7188,108.5566,61.3255,96.3501,46.434,70.5273,28.0365
9/29/2015,496.07,49.33,6.02,2.8475,30.882,1.4491,39.194,23.098,86.67,25.8956,4.255,4.75,25.0725,5.6997,94.866,108.8639,61.3181,96.4748,46.4473,70.5791,27.9204
9/30/2015,511.89,49.68,6.13,2.9686,31.4778,1.4793,39.9338,24.0137,89.9,25.9369,4.5,4.799,25.3575,5.8729,94.9006,108.4863,61.7034,96.4581,46.4561,70.7172,28.0147
10/1/2015,520.72,47.976,6.08,3.0014,30.9508,1.431,40.2496,23.5461,90.95,25.9451,4.62,4.7,25.192,5.7863,94.9745,108.9494,61.3076,96.4366,46.4785,70.7555,27.9641
10/2/2015,532.54,49.514,6.34,3.1585,31.6994,1.5523,41.1158,24.1598,92.07,25.8214,4.92,4.599,25.3759,5.9855,95.2608,109.6094,61.3672,96.8615,46.5227,71.0236,28.0224
10/5/2015,543.68,49.23,6.605,3.2752,32.4478,1.7828,42.0722,24.7638,94.01,26.2338,5.37,4.1255,25.4679,6.0029,94.905,108.1223,62.1041,96.6032,46.505,70.7468,28.212
10/6/2015,537.48,48.292,6.785,3.3514,33.1047,2.1287,42.1804,25.0853,92.8,26.0193,6.01,3.6645,25.5897,6.0462,95.1393,108.5886,62.4465,96.7949,46.5271,70.8419,28.2266
10/7/2015,541.94,46.392,7.16,3.4187,33.1812,1.7828,42.2256,25.3483,92.4,26.4729,5.9,3.8,25.4679,6.0981,95.0699,108.2279,63.0867,97.1365,46.5227,70.8419,28.2557
