Date,TSLA,AMZN,MSFT,NVDA,FB,BB,ITUB,GME,CLF,WSBC,CLNE,WKHS,AAPL,NOK
9/30/2013,38.674,312.64,28.4284,14.626,50.23,7.945,5.3229,35.5636,10.2509,23.1889,12.77,2.4,15.0546,5.1661
10/1/2013,38.6,320.95,28.6846,14.6166,50.42,7.92,5.3997,36.6812,10.4064,23.4385,13.59,2.5,15.4086,5.2542
10/2/2013,36.19,320.51,28.9751,14.6072,50.28,7.96,5.4224,36.0435,10.7261,23.2825,13.79,2.8,15.4591,5.2622
10/3/2013,34.662,314.76,28.9238,14.4568,49.183,7.73,5.4224,35.6853,10.5164,23.0719,12.99,2.9,15.2649,5.3257
10/7/2013,36.614,310.03,28.4454,14.6542,50.515,7.97,5.411,35.5134,10.4464,22.5649,12.99,2.9,15.402,5.2701
10/8/2013,34.946,303.23,28.1977,14.532,47.14,7.98,5.362,35.3271,10.2012,22.2218,11.38,3,15.1869,5.2384
10/9/2013,33.756,298.23,28.249,14.3064,46.77,8.11,5.4488,35.8285,10.0464,22.5181,11.23,2.9,15.3653,5.1511
10/10/2013,34.586,305.174,28.8384,14.4615,49.05,8.2,5.6147,37.168,10.3366,23.2981,11.42,2.9,15.4616,5.2225
10/11/2013,35.74,310.889,29.1544,14.344,49.11,8.07,5.5468,36.9318,10.7163,24.2419,11.29,2.4,15.5618,5.2781
10/14/2013,35.944,310.7,29.4278,14.5602,49.51,8.14,5.6072,37.0893,10.8763,24.3277,11.5,2.4,15.6638,5.2542
10/16/2013,36.712,310.49,29.5901,14.6636,51.135,8.13,5.6863,37.0033,11.2411,24.2263,11.61,2.2,15.824,5.5797
10/17/2013,36.5604,310.77,29.8293,14.6917,52.21,8.2,5.7957,37.7267,11.4466,24.4837,11.37,2.399,15.9309,5.6511
10/18/2013,36.68,328.931,29.8634,14.8609,54.22,8.38,5.8485,38.5935,11.5116,24.6241,11.48,2.399,16.0695,5.6749
10/21/2013,34.52,326.44,29.8891,14.8985,53.85,8.25,5.7957,39.1449,11.8668,24.4681,11.91,2.501,16.4634,5.6749
10/22/2013,34.308,332.54,29.5388,14.8233,52.675,8.235,5.8635,39.224,12.0567,24.6085,11.88,2.625,16.4162,5.8336
10/23/2013,32.9,326.756,28.8384,14.5705,51.9,8.15,5.7127,39.0161,11.7114,24.1717,11.58,2.815,16.577,5.786
10/24/2013,34.63,332.21,28.8042,14.4615,52.445,8.249,5.675,39.2525,11.8199,23.8363,11.83,2.4,16.7965,5.6749
10/25/2013,33.932,363.39,30.5212,14.3252,51.95,8.23,5.6863,39.3099,12.5265,23.5477,11.72,2,16.6085,5.532
10/28/2013,32.572,358.16,30.3845,14.297,50.229,8.2,5.7617,38.9732,12.2409,23.7271,11.8,2,16.7322,5.3574
10/29/2013,32.894,362.7,30.3418,14.3158,49.395,8.315,5.9616,39.718,12.7418,23.6413,11.78,2,16.3155,5.913
10/30/2013,31.844,361.08,30.3589,14.3064,49.01,8.14,5.9427,39.5533,12.6267,23.4619,11.67,2,16.575,6.0479
10/31/2013,31.988,364.03,30.2436,14.2772,50.205,7.925,5.8107,39.2666,12.8726,22.9315,11.37,2,16.5057,6.0559
11/1/2013,32.434,359.002,30.3461,14.3393,49.75,7.77,5.699,39.4315,13.7048,22.5259,11.58,1.9,16.4213,6.0479
11/4/2013,35.04,358.74,30.7006,13.9304,48.22,6.495,5.7631,39.6104,14.3866,22.6507,11.8,1.8,16.6335,6.1511
11/5/2013,35.362,358.892,31.2985,13.9116,50.105,6.67,5.5292,40.5131,14.1304,22.6897,11.55,1.8,16.5924,6.1114
11/6/2013,30.232,356.18,32.614,14.0056,49.12,6.66,5.5255,40.1477,14.0255,22.6429,11.5,1.728,16.5454,6.2702
11/7/2013,27.9544,343.56,32.0332,13.6719,47.56,6.505,5.3746,38.5505,13.4191,22.3934,11.33,1.8,16.2777,5.9844
11/8/2013,27.59,350.31,32.2723,14.626,47.53,6.56,5.2388,39.7398,13.7048,23.1499,11.93,1.8,16.534,6.0717
11/11/2013,28.9396,354.378,32.11,14.7481,46.2,6.49,5.2086,39.6679,13.7194,22.6039,11.72,1.6,16.486,6.1432
11/12/2013,27.56,349.53,31.9136,14.7716,46.605,6.48,5.186,40.7996,13.1681,22.7131,11.61,1.65,16.5165,6.1194
11/13/2013,27.74,356.22,32.5927,15.1805,48.71,6.521,5.3671,41.2508,13.7143,22.7677,12.28,1.524,16.5363,6.3019
11/14/2013,27.52,367.396,32.4782,15.2463,48.99,6.475,5.5142,41.1362,13.5743,22.8223,13.01,1.5,16.7754,6.2622
11/15/2013,27.09,369.17,32.3244,15.1993,49.01,6.43,5.5255,40.4915,13.7895,22.7209,12.98,1.6,16.6747,6.3495
11/18/2013,24.316,366.18,31.7769,14.8327,45.83,6.165,5.6273,39.4243,13.7849,22.6273,12.39,1.45,16.4727,6.3972
11/19/2013,25.218,364.94,31.622,14.5918,46.36,6.075,5.484,38.0992,13.8196,22.4869,12.21,1.46,16.5019,6.1908
11/20/2013,24.222,362.57,31.9146,14.3744,46.43,6.08,5.484,37.5619,13.7242,22.6273,12.31,1.46,16.3574,6.3019
11/21/2013,24.42,368.92,32.19,14.4878,46.7,6.04,5.3482,34.9547,13.3206,23.1577,12.58,1.6,16.5523,6.3099
11/22/2013,24.276,372.31,32.3363,14.346,46.23,6.24,5.3708,35.7142,13.1243,23.5555,12.35,1.5,16.5099,6.421
11/25/2013,24.168,376.64,32.3966,14.6579,44.82,6.25,5.2162,35.0262,12.7965,24.0781,12.44,1.5,16.635,6.4289
11/26/2013,24.1,381.37,32.147,14.7808,45.89,6.36,5.2238,34.5679,12.59,24.2965,12.51,1.46,16.9418,6.294
11/27/2013,25.388,386.71,32.3622,14.8375,46.49,6.38,5.3293,34.217,12.6155,24.5071,12.52,1.47,17.3407,6.3575
11/29/2013,25.456,393.62,32.8183,14.743,47.01,6.33,5.3067,34.5608,12.6048,24.5695,12.49,1.5,17.6619,6.3972
12/2/2013,24.834,392.3,33.0938,14.8847,47.06,6.41,5.1006,33.8369,12.3279,24.2185,12.32,1.4,17.5081,6.3257
12/3/2013,28.94,384.66,32.9733,14.8753,46.73,6.3,5.0478,33.1018,12.6454,24.1873,12.15,1.4,17.9875,6.1987
12/4/2013,27.79,385.96,33.5155,15.0832,48.62,6.14,4.9761,32.9723,12.8274,24.0313,12.15,1.4,17.9455,6.2702
12/5/2013,28.096,384.49,32.7064,14.8375,48.34,5.9,4.9987,32.5113,12.6003,24.0235,12.13,1.32,18.0376,6.1352
12/6/2013,27.472,386.95,33.0163,14.6201,47.94,5.88,5.1232,32.4752,12.3831,24.3355,12.03,1.5,17.7873,6.2543
12/9/2013,28.32,384.89,33.3132,14.3697,48.84,5.75,5.161,32.8353,12.6003,24.0781,12.22,1.37,17.9909,6.3495
12/10/2013,28.438,387.78,32.8011,14.7052,50.245,5.97,5.1534,32.9723,12.6202,23.7193,12.22,1.699,17.963,6.286
12/11/2013,27.93,382.19,32.3708,14.5634,49.38,5.97,4.9573,32.569,12.101,23.5152,12.17,1.301,17.8299,6.1352
12/12/2013,29.494,381.25,32.0351,14.2799,51.83,5.91,5.0213,32.8571,11.9902,23.6958,12.22,1.674,17.8038,6.1194
12/13/2013,29.5308,384.24,31.5789,14.1948,53.32,6.08,5.0252,34.0673,11.8491,23.7193,12.26,1.45,17.6098,5.9844
12/16/2013,29.588,388.97,31.7468,14.2137,53.81,6.195,5.0289,34.658,11.975,24.0569,12.24,1.45,17.7073,5.9209
12/17/2013,30.492,387.65,31.4326,14.2799,54.86,6.105,5.0365,35.2847,12.0458,23.9627,12.22,1.45,17.6276,5.8416
12/18/2013,29.596,395.96,31.4843,14.4783,55.57,6.06,5.1723,35.969,12.0962,24.3631,12.43,1.494,17.4935,6.1194
12/19/2013,28.144,395.19,31.2002,14.5351,55.05,6.25,5.1195,35.9257,12.5343,24.2768,12.75,1.122,17.2931,6.1352
12/20/2013,28.648,402.2,31.6736,14.8233,55.12,7.22,4.9535,35.4794,12.202,24.8421,13.005,1.4,17.4379,6.1987
12/23/2013,28.71,402.92,31.5187,14.9131,57.77,7.47,5.0435,36.3942,12.2674,25.2582,13.44,1.2,18.1072,6.1829
12/24/2013,30.282,399.2,31.9146,14.9509,57.96,7.73,5.0814,36.7185,12.4791,25.0698,13.44,1.198,18.0303,6.2146
12/26/2013,31.1,404.39,32.2245,14.8091,57.73,7.06,5.0701,36.279,12.6048,25.4152,12.83,1.013,17.9106,6.2622
12/27/2013,30.224,398.08,32.0954,14.8942,55.44,7.3,5.1346,35.3281,13.4102,25.2582,12.95,1,17.7895,6.3972
12/30/2013,30.488,393.37,32.0954,15.0926,53.71,7.26,5.089,35.4937,13.4459,25.1561,12.97,1.098,17.6126,6.3416
12/31/2013,30.0858,398.79,32.1986,15.1399,54.649,7.44,5.1536,35.4865,13.2488,25.1247,12.88,1.7,17.8191,6.4368
1/2/2014,30.02,397.97,31.9835,14.9887,54.71,7.65,4.9879,35.7674,13.0566,24.795,12.78,1.2,17.5685,6.3019
1/3/2014,29.912,396.44,31.7683,14.8091,54.557,7.61,5.0183,35.4721,12.6621,24.4731,12.71,1.22,17.1826,6.3733
1/6/2014,29.4,393.63,31.0969,15.0076,57.2,8.01,4.9917,34.7012,12.4602,24.2454,12.36,1.337,17.2763,6.3654
1/7/2014,29.872,398.03,31.3379,15.2533,57.92,8.5,4.9841,31.7982,12.359,24.4495,12.53,1.337,17.1526,6.3813
1/9/2014,29.506,401.01,30.5805,14.8847,57.22,8.72,4.9081,32.396,11.6058,24.5516,12.21,1.2,17.0409,6.3892
1/10/2014,29.144,397.66,31.0195,14.8658,57.94,8.76,4.9954,32.7921,11.5403,24.3003,12.32,1.12,16.9272,6.4924
1/13/2014,27.868,390.98,30.1071,14.5161,55.91,8.4,4.9423,32.6482,11.3027,23.9549,12,1.102,17.0158,6.3337
1/14/2014,32.254,397.54,30.7957,14.9698,57.74,8.33,5.0676,26.1573,11.596,23.6879,12.21,1.15,17.3544,6.3019
1/15/2014,32.826,395.87,31.6392,15.1304,57.6,8.57,4.9917,26.6329,11.6364,23.9235,12.37,1.199,17.7028,6.3416
1/16/2014,34.194,395.8,31.7511,15.1777,57.19,8.56,4.8928,27.1947,11.6008,23.6487,12.26,1.15,17.6041,6.3019
1/17/2014,34.002,399.61,31.3121,15.1115,56.3,9.08,4.8397,27.123,11.3377,23.6016,12.02,1.199,17.1727,6.1829
1/21/2014,35.336,407.05,31.1314,15.1682,58.51,9.93,4.8663,27.5263,10.7668,24.0177,12.32,1.101,17.4395,6.1908
1/22/2014,35.712,404.54,30.9248,15.1493,57.51,10.78,4.8435,28.2755,10.7114,24.0569,12.27,1.15,17.517,6.1114
1/23/2014,36.3,399.87,31.0324,15.0926,56.63,10.45,4.7333,27.5551,10.2559,23.3267,12.14,1.2,17.6654,5.5797
1/24/2014,34.92,387.6,31.6779,14.7052,54.45,9.89,4.5851,26.3086,9.7979,22.8949,11.79,1.25,17.3442,5.4447
1/27/2014,33.924,386.28,31.0109,14.6107,53.55,9.75,4.6953,26.8851,9.8335,22.7536,11.46,1.139,17.4849,5.5003
1/28/2014,35.676,394.43,31.2174,14.7524,55.14,10.04,4.7067,25.9701,10.0411,23.0519,11.57,1.139,16.0874,5.5558
1/29/2014,35.046,384.2,31.5531,14.6107,53.53,9.95,4.5396,25.2642,10.173,22.3532,11.73,1.139,15.9048,5.5876
1/30/2014,36.568,403.01,31.7253,14.8564,61.08,9.785,4.6574,25.4373,9.7621,22.628,11.93,1.131,15.874,5.5797
1/31/2014,36.282,358.69,32.5687,14.8375,62.57,9.45,4.6497,25.2642,9.7928,22.4238,11.93,1.149,15.9,5.4924
2/3/2014,35.422,346.15,31.3982,14.639,61.48,9.1,4.5753,24.3708,9.5596,21.5837,11.69,1.25,15.9296,5.286
2/4/2014,35.746,347.95,31.2863,14.7241,62.75,9.61,4.9248,24.4571,9.5398,21.6465,11.5,1.2,16.1602,5.3812
2/5/2014,34.884,346.45,30.8301,14.5918,62.19,9.69,4.9172,25.0408,9.7473,21.4659,9.9,1.26,16.2809,5.3098
2/6/2014,35.676,354.59,31.14,14.7808,62.16,9.96,5.1262,25.4659,10.5484,21.8585,10.08,1.199,16.3757,5.5638
2/7/2014,37.306,361.08,31.467,14.9981,64.32,9.83,5.0692,25.5739,10.5533,21.6701,9.69,1.2,16.6048,6.0797
2/10/2014,39.312,360.87,31.6736,15.0454,63.548,9.87,5.016,26.2366,10.4311,21.6465,9.6,1.25,16.9023,5.8574
2/11/2014,39.324,361.79,31.9964,15.3573,64.851,9.8,5.0426,25.7539,10.8979,21.9292,9.82,1.2,17.125,5.8654
2/12/2014,39.064,349.25,32.2503,15.9054,64.45,9.68,4.9514,26.3014,11.1461,21.8428,9.64,1.112,17.1237,5.6749
2/13/2014,39.926,357.2,32.3708,16.4063,67.33,9.32,4.9704,25.8333,11.1004,21.8742,9.91,1.2,17.3956,5.7146
2/14/2014,39.646,357.35,32.3794,16.9261,67.09,8.98,4.9932,25.6533,11.7394,21.7722,9.77,1.2,17.3816,5.667
2/18/2014,40.74,353.65,32.4488,16.9166,67.3,9.46,4.921,26.035,11.5973,21.8507,9.73,1.2,17.4455,5.8178
2/19/2014,38.728,347.38,32.5268,17.1434,68.06,9.01,4.9701,25.6461,11.2044,21.1519,9.61,1.095,17.1701,5.7701
2/20/2014,41.994,349.8,32.7349,17.7483,69.63,9.35,5.0396,25.6747,10.9394,21.3482,9.71,1.1,16.9713,5.8019
2/21/2014,41.92,346.76,32.9344,17.616,68.59,9.14,5.0783,25.617,11.2097,21.8899,9.65,1.4,16.7828,5.9209
2/24/2014,43.53,351.78,32.6829,17.8711,70.78,9.83,5.117,25.9701,10.8882,22.2354,9.79,1.525,16.8563,6.0479
2/25/2014,49.6,358.32,32.5528,17.7904,69.85,10.6,5.1015,27.7135,10.3675,22.0705,9.7,1.699,16.6809,6.0638
2/26/2014,50.6,359.8,32.4921,17.7619,69.26,10.33,5.0706,27.4253,10.1075,22.4317,9.63,1.5,16.5304,6.0559
2/27/2014,50.508,360.13,32.8303,17.5626,68.94,10.49,5.229,26.8346,10.3884,22.573,9.7,1.4,16.8601,6.1035
2/28/2014,48.962,362.1,33.2205,17.4487,68.46,10,5.1479,26.8777,10.2197,23.4053,8.37,1.241,16.8144,6.0162
3/3/2014,50.112,359.78,32.7609,17.3632,67.41,10.37,4.9871,26.7912,9.9751,23.3582,8.78,1.231,16.863,6.0241
3/4/2014,50.968,363.9,33.3072,17.5436,68.8,10.34,5.0798,26.9067,9.7706,24.1747,9.12,1.2,16.9742,6.1114
3/5/2014,50.532,372.37,33.0471,17.6955,71.57,10.1,5.1107,27.9153,9.7454,24.0569,9.1,1.132,17.01,6.1829
3/6/2014,50.588,372.16,33.0818,17.4487,70.84,10.04,5.2345,27.8718,9.7454,24.2061,9.23,1.162,16.9585,6.2067
3/7/2014,49.242,372.06,32.865,17.4297,69.8,9.91,5.0914,27.7494,9.5159,24.371,9.59,1.2,16.9486,6.3099
3/10/2014,47.768,370.53,32.7956,17.1734,72.03,9.67,5.0025,27.7422,9.1584,24.371,9.53,1.1,16.964,6.286
3/11/2014,46.882,368.82,32.969,17.3442,70.1,9.31,5.0064,27.7278,9.1738,24.3474,9.48,1.3,17.1292,6.1987
3/12/2014,48.298,370.64,33.1858,17.3917,70.8799,9.22,4.9871,27.7352,9.3932,24.4344,9.25,1.3,17.1458,6.1511
3/13/2014,47.558,371.51,32.8563,16.8411,68.83,9.05,4.8981,26.9722,9.3069,24.4265,9.2,1.2,16.9553,6.0003
3/14/2014,46.194,373.74,32.6916,16.917,67.72,9.31,4.7705,28.3237,9.3778,24.6954,9.28,1.175,16.7649,5.9844
3/17/2014,46.796,375.04,32.9951,16.917,68.7399,9.17,4.8942,28.8832,9.5921,24.8614,8.95,1.15,16.8304,6.0321
3/18/2014,48.008,378.77,34.2958,17.3158,69.19,9.2,5.0025,27.8951,9.873,24.98,9.26,1.15,16.9793,6.0876
3/19/2014,47.168,373.23,34.053,17.6148,68.24,9.55,5.0102,27.3281,9.7277,24.8535,9.43,1.1,16.9748,5.9844
3/20/2014,46.982,368.97,34.9722,17.629,66.97,9.42,5.188,27.9313,9.5327,25.1777,9.22,1.08,16.893,5.9051
3/21/2014,45.778,360.62,34.8247,17.6006,67.24,9.18,5.1687,27.4807,10.0751,25.154,9.02,1.07,17.0263,5.6908
3/24/2014,44.034,351.85,35.1196,17.5151,64.1,9.375,5.362,27.6914,10.0295,25.1936,8.8,1.025,17.2282,5.7305
3/25/2014,44.088,354.71,34.9808,17.5151,64.89,9.36,5.42,27.4589,10.0603,25.2331,8.9,1.099,17.4135,5.8019
3/26/2014,42.592,343.41,34.5039,17.1164,60.385,9.16,5.4742,28.2654,9.8555,24.9247,8.63,1.05,17.2471,5.8019
3/27/2014,41.464,338.47,34.131,16.8886,60.97,9.05,5.6636,27.1246,10.091,24.5214,8.52,1.099,17.1729,5.7701
3/28/2014,42.474,338.29,34.9461,16.993,60.01,8.41,5.652,29.5151,10.234,24.5451,8.83,1.1,17.1538,5.8257
3/31/2014,41.69,336.365,35.5445,17.0025,60.24,8.08,5.7447,29.8642,10.4691,25.1698,8.94,1.003,17.1499,5.8257
4/1/2014,43.394,342.99,35.9174,17.705,62.62,8.1,5.7966,30.9394,10.2544,25.5968,9.04,1.1,17.3068,5.9924
4/2/2014,46.058,341.96,35.8567,17.5911,62.72,8.21,5.9783,31.5135,10.4593,25.4624,9.18,1.1,17.3356,6.0559
4/3/2014,45.08,333.62,35.5618,17.7809,59.49,8.22,5.8661,32.2547,10.3725,25.2331,9.03,1.003,17.2154,6.0479
4/4/2014,42.445,323,34.5733,17.2303,56.749,7.999,5.8855,31.1284,10.5054,24.6717,8.86,1.09,16.9927,5.8336
4/7/2014,41.504,317.76,34.5126,17.2873,56.95,7.86,6.1098,31.6225,10.2187,24.5926,8.75,1.09,16.7259,5.7305
4/8/2014,43.092,327.07,34.5299,17.9043,58.1901,7.96,6.0208,31.7825,10.6793,24.4977,8.93,1,16.725,6.0162
4/9/2014,43.386,331.805,35.0936,17.8854,62.41,7.96,5.9822,31.3754,10.4538,24.4898,8.86,1.14,16.9448,6.1987
4/10/2014,40.838,317.11,34.131,17.4487,59.16,7.67,6.0247,29.944,10.3521,23.8334,8.73,1.174,16.7262,6.0638
4/11/2014,40.756,311.73,34.0001,17.2018,58.53,7.28,6.1368,29.4427,10.0189,23.8018,8.7,1.15,16.6026,5.8813
4/15/2014,38.782,316.08,34.4692,17.5151,59.09,7.21,5.8701,30.1184,9.7988,23.9521,9.05,1.15,16.5499,5.6749
4/16/2014,39.822,323.68,35.0329,17.5531,59.72,7.15,5.9589,29.6023,9.5688,24.0232,9.14,1.15,16.5834,5.794
4/17/2014,39.624,324.91,34.6947,17.6195,58.94,7.15,6.0943,30.1329,9.5428,24.1181,9.18,1.2,16.7729,5.8257
4/21/2014,40.876,330.87,34.634,17.7619,61.24,7.18,6.1213,29.7696,9.4463,23.9679,9.38,1.2,16.9719,5.8971
4/22/2014,43.728,329.32,34.6773,17.9138,63.0301,7.29,6.1561,30.7142,9.4463,24.1023,9.02,1.037,16.9889,5.9289
4/24/2014,41.572,337.15,34.5646,18.2841,60.87,7.34,6.3573,29.2175,9.6286,24.4819,9.09,1.037,18.1414,5.794
